date,crop,pest_type,damage_level,recommended_treatment,temperature_c,humidity_pct,rainfall_last_month_mm,pest_count_per_plant,affected_plants_pct,crop_loss_pct,economic_loss_usd_ha,pest_risk_score,field_id,region
2026-01-02,Fruits,None,0,No action needed,25.47,60.72,133.34,0.0,0.0,0.0,0.0,0.612,FIELD_074,North
2025-06-17,Maize,Thrips,2,Spinosad,14.76,40.15,4.88,4.5,56.17,5.62,270.0,0.328,FIELD_100,East
2025-04-08,Fruits,Mites,2,Miticide spray,37.65,82.94,20.9,2.1,18.31,1.83,121.92,0.638,FIELD_065,East
2025-06-10,Wheat,Locusts,5,Chemical pesticide,22.54,57.62,297.16,4.4,30.96,7.74,331.49,0.639,FIELD_096,North
2024-06-21,Maize,Beetles,3,Manual removal,24.27,84.88,202.57,11.5,27.27,4.09,242.04,0.783,FIELD_077,West
2024-07-24,Wheat,Mites,2,Miticide spray,24.1,65.26,31.33,2.1,58.16,5.82,414.73,0.56,FIELD_063,West
2024-04-09,Wheat,Caterpillars,4,Bt spray,27.15,61.32,55.63,2.2,50.23,10.05,557.78,0.673,FIELD_061,Central
2026-02-16,Fruits,Whiteflies,2,Yellow sticky traps,21.93,87.17,45.35,1.4,48.58,4.86,359.39,0.541,FIELD_093,Central
2024-06-04,Maize,None,0,No action needed,25.78,52.88,153.55,0.0,0.0,0.0,0.0,0.673,FIELD_051,West
2024-12-17,Cotton,Whiteflies,2,Yellow sticky traps,28.17,59.67,5.36,3.7,55.64,5.56,346.34,0.501,FIELD_003,Central
2024-07-11,Wheat,Beetles,3,Manual removal,33.08,59.43,20.48,2.3,37.67,5.65,346.41,0.577,FIELD_012,North
2025-07-14,Cotton,Beetles,3,Manual removal,38.9,64.39,459.62,6.6,24.92,3.74,217.07,0.876,FIELD_094,South
2025-03-30,Fruits,Borers,4,Systemic insecticide,39.01,45.36,90.49,3.6,39.61,7.92,258.93,0.576,FIELD_051,South
2025-12-11,Fruits,Aphids,3,Neem oil spray,17.85,62.55,21.42,5.5,16.37,2.46,96.13,0.512,FIELD_081,Central
2026-01-16,Vegetables,Locusts,5,Chemical pesticide,25.99,44.69,78.1,13.7,21.11,5.28,168.14,0.589,FIELD_004,East
2024-11-12,Maize,Beetles,3,Manual removal,21.82,56.68,60.25,0.4,25.64,3.85,280.53,0.497,FIELD_003,North
2025-12-25,Maize,Thrips,2,Spinosad,36.74,54.34,114.11,3.7,23.33,2.33,96.17,0.667,FIELD_036,North
2025-03-04,Cotton,Mites,2,Miticide spray,33.72,53.98,36.34,8.4,45.11,4.51,334.41,0.53,FIELD_088,South
2026-01-08,Fruits,Beetles,3,Manual removal,17.18,84.18,30.74,8.1,57.81,8.67,648.72,0.625,FIELD_058,South
2024-09-29,Cotton,Beetles,3,Manual removal,35.35,72.48,41.16,2.1,12.67,1.9,73.9,0.602,FIELD_020,South
2026-01-28,Wheat,Locusts,5,Chemical pesticide,31.55,80.74,24.31,1.6,28.68,7.17,220.26,0.577,FIELD_058,East
2024-08-15,Vegetables,Locusts,5,Chemical pesticide,14.2,76.41,32.54,0.8,52.08,13.02,826.87,0.449,FIELD_028,Central
2024-03-04,Maize,Aphids,3,Neem oil spray,31.13,52.93,92.53,1.6,51.15,7.67,314.82,0.555,FIELD_025,West
2026-01-21,Fruits,Whiteflies,2,Yellow sticky traps,25.56,48.09,49.25,1.0,28.05,2.8,114.05,0.493,FIELD_030,West
2024-02-25,Fruits,Mites,2,Miticide spray,35.89,59.36,320.07,1.0,7.4,0.74,23.74,0.804,FIELD_095,North
2024-04-09,Rice,Borers,4,Systemic insecticide,27.78,59.02,81.45,13.4,43.57,8.71,614.27,0.573,FIELD_001,South
2025-09-16,Vegetables,Thrips,2,Spinosad,25.58,41.29,49.2,6.8,25.76,2.58,160.27,0.457,FIELD_078,South
2025-09-28,Fruits,Caterpillars,4,Bt spray,15.38,66.55,59.33,3.2,41.29,8.26,610.19,0.583,FIELD_060,West
2025-02-10,Cotton,Mites,2,Miticide spray,29.01,71.81,72.41,6.6,24.26,2.43,159.87,0.695,FIELD_061,Central
2025-05-18,Cotton,Mites,2,Miticide spray,23.02,48.05,53.51,8.5,31.76,3.18,175.8,0.606,FIELD_070,East
2025-07-25,Maize,Locusts,5,Chemical pesticide,33.64,71.9,270.5,4.2,10.88,2.72,214.82,0.752,FIELD_015,East
2024-09-20,Rice,Thrips,2,Spinosad,21.11,54.45,40.22,7.6,5.4,0.54,38.98,0.591,FIELD_054,Central
2024-06-11,Vegetables,None,0,No action needed,35.42,87.04,2.12,0.0,0.0,0.0,0.0,0.658,FIELD_094,North
2024-10-09,Maize,Borers,4,Systemic insecticide,22.18,69.18,41.96,2.0,15.06,3.01,144.8,0.631,FIELD_061,East
2024-11-29,Vegetables,Beetles,3,Manual removal,25.39,79.75,143.66,1.4,7.58,1.14,85.67,0.691,FIELD_044,West
2024-08-06,Cotton,Beetles,3,Manual removal,37.5,64.56,20.21,2.2,40.15,6.02,346.01,0.707,FIELD_039,East
2025-11-22,Maize,Locusts,5,Chemical pesticide,21.33,40.28,27.0,6.5,44.44,11.11,431.31,0.537,FIELD_018,West
2024-07-18,Maize,Caterpillars,4,Bt spray,13.41,62.56,24.03,6.5,38.2,7.64,402.48,0.496,FIELD_050,Central
2024-03-24,Fruits,Locusts,5,Chemical pesticide,30.54,81.52,63.58,5.2,33.69,8.42,443.01,0.725,FIELD_079,Central
2025-02-13,Cotton,Whiteflies,2,Yellow sticky traps,28.65,51.45,26.8,1.2,37.36,3.74,281.33,0.628,FIELD_045,South
2025-08-16,Cotton,None,0,No action needed,24.06,63.94,72.47,0.0,0.0,0.0,0.0,0.554,FIELD_027,East
2025-11-01,Vegetables,Whiteflies,2,Yellow sticky traps,23.53,75.51,15.83,0.5,16.56,1.66,123.67,0.49,FIELD_060,West
2024-08-25,Rice,Mites,2,Miticide spray,16.62,85.97,130.19,2.4,49.57,4.96,390.53,0.692,FIELD_034,North
2025-05-15,Vegetables,Thrips,2,Spinosad,26.17,50.93,34.33,3.7,37.24,3.72,263.76,0.517,FIELD_062,West
2024-11-25,Cotton,Thrips,2,Spinosad,29.66,80.18,92.52,11.6,6.0,0.6,31.62,0.645,FIELD_053,South
2024-07-01,Fruits,Borers,4,Systemic insecticide,33.25,64.97,186.45,2.6,11.18,2.24,91.99,0.781,FIELD_093,North
2026-02-01,Wheat,Caterpillars,4,Bt spray,39.1,72.52,75.7,0.1,50.9,10.18,687.75,0.666,FIELD_068,Central
2024-11-27,Cotton,Locusts,5,Chemical pesticide,19.53,62.81,224.61,4.7,45.94,11.48,763.19,0.667,FIELD_063,Central
2024-12-18,Cotton,Aphids,3,Neem oil spray,33.39,64.97,11.36,4.9,24.49,3.67,118.64,0.565,FIELD_086,Central
2024-09-20,Fruits,None,0,No action needed,28.24,88.32,100.93,0.0,0.0,0.0,0.0,0.82,FIELD_049,West
2024-04-07,Fruits,Thrips,2,Spinosad,39.36,86.98,2.94,10.3,21.0,2.1,116.6,0.687,FIELD_023,North
2025-03-18,Fruits,Aphids,3,Neem oil spray,23.52,60.22,48.27,1.7,48.34,7.25,290.56,0.558,FIELD_042,West
2024-08-21,Cotton,Thrips,2,Spinosad,41.44,67.45,36.66,4.4,22.42,2.24,105.48,0.653,FIELD_023,South
2025-12-10,Rice,Mites,2,Miticide spray,16.98,61.3,133.74,5.9,9.55,0.96,30.0,0.603,FIELD_034,West
2025-03-18,Vegetables,Whiteflies,2,Yellow sticky traps,20.15,49.91,7.15,0.0,39.31,3.93,152.35,0.529,FIELD_093,West
2025-03-31,Maize,Whiteflies,2,Yellow sticky traps,25.38,57.4,16.61,1.3,40.86,4.09,211.55,0.416,FIELD_030,North
2025-10-07,Maize,Whiteflies,2,Yellow sticky traps,26.19,46.67,2.54,11.1,39.86,3.99,194.73,0.566,FIELD_010,South
2024-02-21,Rice,None,0,No action needed,23.7,89.79,98.82,0.0,0.0,0.0,0.0,0.726,FIELD_081,Central
2024-09-24,Vegetables,Borers,4,Systemic insecticide,17.62,67.95,9.25,0.4,21.23,4.25,185.79,0.525,FIELD_007,Central
2024-12-06,Cotton,None,0,No action needed,32.55,43.32,3.5,0.0,0.0,0.0,0.0,0.555,FIELD_041,North
2024-05-06,Cotton,Thrips,2,Spinosad,35.3,42.91,18.43,11.7,51.8,5.18,272.04,0.627,FIELD_053,North
2025-11-07,Wheat,Borers,4,Systemic insecticide,30.87,76.59,133.27,1.4,19.78,3.96,271.27,0.843,FIELD_099,East
2024-07-19,Vegetables,Caterpillars,4,Bt spray,23.68,86.08,297.94,0.3,53.92,10.78,733.35,0.7,FIELD_054,West
2026-01-13,Fruits,Whiteflies,2,Yellow sticky traps,32.03,50.41,22.45,0.2,22.17,2.22,156.31,0.498,FIELD_043,East
2024-03-13,Rice,Locusts,5,Chemical pesticide,33.42,76.6,41.09,9.2,25.12,6.28,258.57,0.619,FIELD_050,East
2025-12-02,Maize,Locusts,5,Chemical pesticide,21.62,52.69,15.05,0.6,13.04,3.26,135.07,0.517,FIELD_050,East
2025-03-14,Fruits,Locusts,5,Chemical pesticide,26.86,47.29,42.68,0.8,22.53,5.63,197.85,0.584,FIELD_085,Central
2025-02-15,Vegetables,Borers,4,Systemic insecticide,20.23,42.4,188.46,7.1,34.58,6.92,293.42,0.519,FIELD_058,South
2025-04-01,Cotton,Whiteflies,2,Yellow sticky traps,30.34,61.56,54.85,2.7,29.94,2.99,117.49,0.653,FIELD_070,South
2025-09-30,Rice,Aphids,3,Neem oil spray,36.9,53.21,31.04,3.4,59.21,8.88,465.88,0.535,FIELD_021,West
2025-10-15,Rice,Whiteflies,2,Yellow sticky traps,20.23,84.34,103.73,0.3,20.23,2.02,91.07,0.738,FIELD_084,North
2024-09-25,Wheat,Aphids,3,Neem oil spray,32.28,81.19,159.4,30.9,35.96,5.39,179.22,0.826,FIELD_019,North
2025-05-11,Wheat,None,0,No action needed,8.94,40.54,12.18,0.0,0.0,0.0,0.0,0.39,FIELD_005,Central
2025-06-04,Fruits,Borers,4,Systemic insecticide,42.91,46.15,46.14,4.6,18.5,3.7,162.22,0.647,FIELD_041,East
2025-02-16,Fruits,Borers,4,Systemic insecticide,32.3,87.59,26.88,41.3,8.32,1.66,72.64,0.678,FIELD_063,South
2025-04-28,Rice,Caterpillars,4,Bt spray,34.41,57.36,11.93,7.5,19.41,3.88,240.02,0.624,FIELD_072,South
2025-06-30,Rice,Whiteflies,2,Yellow sticky traps,38.16,77.2,122.64,8.4,30.56,3.06,144.87,0.771,FIELD_017,North
2024-08-06,Cotton,Caterpillars,4,Bt spray,22.57,62.92,29.82,1.1,46.57,9.31,690.36,0.597,FIELD_050,Central
2025-05-27,Rice,None,0,No action needed,22.92,63.22,19.99,0.0,0.0,0.0,0.0,0.528,FIELD_046,Central
2024-09-12,Vegetables,Aphids,3,Neem oil spray,25.25,81.15,125.91,0.1,9.26,1.39,109.23,0.691,FIELD_035,West
2024-06-15,Cotton,None,0,No action needed,26.35,82.73,5.33,0.0,0.0,0.0,0.0,0.643,FIELD_027,South
2024-07-08,Maize,Borers,4,Systemic insecticide,30.11,83.91,55.23,1.1,44.4,8.88,318.4,0.717,FIELD_066,East
2025-03-14,Rice,Mites,2,Miticide spray,24.42,70.94,88.82,4.2,9.92,0.99,33.14,0.738,FIELD_061,North
2024-04-27,Cotton,Caterpillars,4,Bt spray,43.68,80.95,38.41,7.2,5.0,1.0,54.89,0.594,FIELD_007,South
2025-05-30,Cotton,Thrips,2,Spinosad,39.8,66.97,30.26,7.6,46.6,4.66,328.71,0.66,FIELD_079,Central
2025-05-12,Vegetables,Beetles,3,Manual removal,25.94,76.75,139.07,2.6,31.64,4.75,291.14,0.735,FIELD_070,Central
2026-01-21,Cotton,Aphids,3,Neem oil spray,26.41,79.47,25.28,10.9,13.98,2.1,161.0,0.589,FIELD_052,North
2024-07-12,Cotton,Thrips,2,Spinosad,30.57,55.99,197.65,8.5,44.28,4.43,242.18,0.694,FIELD_068,South
2025-12-26,Rice,Mites,2,Miticide spray,35.91,64.21,65.11,3.1,57.31,5.73,229.93,0.587,FIELD_055,East
2024-12-31,Vegetables,Beetles,3,Manual removal,27.23,69.07,27.06,2.0,56.94,8.54,644.91,0.491,FIELD_069,Central
2024-06-25,Cotton,None,0,No action needed,36.36,50.73,15.05,0.0,0.0,0.0,0.0,0.643,FIELD_023,East
2025-05-21,Cotton,Thrips,2,Spinosad,17.75,85.46,171.06,10.4,31.01,3.1,212.99,0.718,FIELD_032,North
2025-09-27,Fruits,None,0,No action needed,18.01,69.17,34.39,0.0,0.0,0.0,0.0,0.492,FIELD_036,South
2024-03-18,Vegetables,Aphids,3,Neem oil spray,20.34,59.76,54.51,9.3,34.87,5.23,371.18,0.465,FIELD_023,West
2025-04-12,Fruits,Caterpillars,4,Bt spray,40.51,58.81,132.77,4.9,5.34,1.07,75.77,0.687,FIELD_073,North
2024-06-26,Wheat,None,0,No action needed,30.73,82.74,107.23,0.0,0.0,0.0,0.0,0.794,FIELD_088,North
2025-09-26,Wheat,Locusts,5,Chemical pesticide,39.26,80.21,10.01,9.8,38.34,9.58,325.57,0.66,FIELD_024,North
2025-03-07,Rice,Whiteflies,2,Yellow sticky traps,40.75,84.35,196.36,5.0,33.85,3.39,187.0,0.786,FIELD_083,Central
2025-02-22,Rice,Whiteflies,2,Yellow sticky traps,32.0,74.94,0.13,2.1,44.82,4.48,165.65,0.649,FIELD_050,Central
2025-05-10,Maize,Aphids,3,Neem oil spray,21.78,58.35,224.91,13.4,15.71,2.36,166.58,0.629,FIELD_038,North
2025-01-18,Rice,Beetles,3,Manual removal,34.94,65.76,101.38,1.9,47.91,7.19,478.1,0.823,FIELD_030,West
2026-02-11,Vegetables,Aphids,3,Neem oil spray,25.47,49.43,22.11,25.8,39.97,6.0,220.33,0.543,FIELD_058,West
2024-10-20,Wheat,Beetles,3,Manual removal,28.17,87.57,57.77,4.6,28.55,4.28,301.95,0.62,FIELD_079,North
2026-01-03,Rice,Caterpillars,4,Bt spray,19.05,65.79,34.67,9.6,30.11,6.02,249.26,0.585,FIELD_021,West
2026-01-23,Rice,Borers,4,Systemic insecticide,36.58,59.15,254.12,5.8,57.53,11.51,502.02,0.797,FIELD_037,West
2024-09-16,Rice,Thrips,2,Spinosad,29.09,48.84,4.21,0.8,45.55,4.56,333.68,0.414,FIELD_021,West
2024-10-29,Vegetables,Thrips,2,Spinosad,30.67,62.81,5.16,1.6,30.16,3.02,94.65,0.571,FIELD_040,West
2025-05-17,Wheat,Caterpillars,4,Bt spray,12.46,76.84,18.27,3.3,28.74,5.75,267.26,0.504,FIELD_100,North
2025-07-21,Rice,Locusts,5,Chemical pesticide,22.52,89.49,51.95,16.4,9.81,2.45,176.2,0.647,FIELD_030,Central
2024-04-11,Maize,Beetles,3,Manual removal,33.99,87.78,83.6,5.8,40.34,6.05,231.85,0.788,FIELD_032,West
2024-12-01,Rice,Borers,4,Systemic insecticide,38.95,57.07,111.23,16.1,11.51,2.3,130.66,0.75,FIELD_008,East
2024-08-07,Vegetables,Beetles,3,Manual removal,23.3,60.51,132.27,10.7,34.52,5.18,271.81,0.704,FIELD_023,North
2024-05-25,Fruits,Mites,2,Miticide spray,29.78,52.39,247.51,4.4,53.76,5.38,239.12,0.716,FIELD_036,East
2024-06-13,Vegetables,Mites,2,Miticide spray,21.41,51.01,121.29,3.2,12.84,1.28,49.73,0.654,FIELD_020,South
2025-05-18,Wheat,Caterpillars,4,Bt spray,27.68,53.07,206.6,1.3,14.24,2.85,149.69,0.731,FIELD_018,North
2025-09-20,Maize,Beetles,3,Manual removal,21.84,74.49,83.05,1.9,6.43,0.97,60.7,0.702,FIELD_065,Central
2024-06-01,Rice,None,0,No action needed,21.92,55.06,64.84,0.0,0.0,0.0,0.0,0.576,FIELD_095,Central
2025-08-31,Wheat,Caterpillars,4,Bt spray,24.82,68.24,167.94,7.3,16.01,3.2,213.58,0.67,FIELD_062,Central
2025-10-20,Wheat,Thrips,2,Spinosad,29.35,71.29,114.09,8.3,58.54,5.85,399.02,0.788,FIELD_017,East
2024-10-29,Fruits,Aphids,3,Neem oil spray,23.69,86.83,23.84,1.0,35.23,5.29,254.34,0.504,FIELD_053,West
2025-12-22,Cotton,Borers,4,Systemic insecticide,24.15,62.54,118.54,4.4,58.88,11.78,846.23,0.72,FIELD_080,South
2025-04-18,Fruits,Thrips,2,Spinosad,32.42,79.85,110.52,4.4,47.57,4.76,286.88,0.751,FIELD_044,East
2024-10-27,Fruits,Beetles,3,Manual removal,45.97,89.25,53.19,7.3,37.71,5.66,303.19,0.816,FIELD_078,West
2025-12-10,Rice,Whiteflies,2,Yellow sticky traps,39.08,73.01,148.38,12.3,43.45,4.35,173.8,0.888,FIELD_015,East
2024-03-11,Vegetables,Mites,2,Miticide spray,23.7,42.42,387.29,6.1,47.84,4.78,350.78,0.538,FIELD_063,South
2025-10-23,Rice,Aphids,3,Neem oil spray,27.35,61.3,153.38,7.0,11.74,1.76,135.41,0.785,FIELD_039,South
2025-01-19,Maize,Thrips,2,Spinosad,32.58,80.4,12.26,2.4,26.26,2.63,201.69,0.63,FIELD_077,West
2025-06-28,Cotton,Thrips,2,Spinosad,26.94,65.46,14.22,1.5,20.42,2.04,147.13,0.526,FIELD_068,East
2025-02-04,Rice,None,0,No action needed,34.34,52.81,3.6,0.0,0.0,0.0,0.0,0.533,FIELD_091,North
2026-02-07,Rice,Aphids,3,Neem oil spray,13.71,63.28,86.75,10.2,22.89,3.43,253.99,0.55,FIELD_045,Central
2024-03-26,Vegetables,Beetles,3,Manual removal,28.63,77.74,3.13,0.3,9.75,1.46,107.29,0.517,FIELD_092,West
2025-10-04,Rice,Mites,2,Miticide spray,32.84,49.74,5.16,10.0,9.76,0.98,62.37,0.509,FIELD_088,South
2024-03-10,Maize,Borers,4,Systemic insecticide,34.04,57.96,2.23,1.1,28.34,5.67,200.69,0.49,FIELD_005,South
2024-10-05,Vegetables,Whiteflies,2,Yellow sticky traps,24.05,50.45,62.19,6.2,41.39,4.14,125.03,0.53,FIELD_020,West
2025-04-12,Wheat,Locusts,5,Chemical pesticide,17.7,69.78,23.84,22.7,43.2,10.8,819.21,0.405,FIELD_096,North
2025-08-26,Vegetables,Caterpillars,4,Bt spray,25.66,59.04,6.92,5.0,13.16,2.63,116.57,0.508,FIELD_100,West
2025-09-06,Vegetables,None,0,No action needed,11.0,56.9,256.48,0.0,0.0,0.0,0.0,0.576,FIELD_004,West
2025-06-09,Cotton,Mites,2,Miticide spray,25.79,44.62,12.88,9.7,57.94,5.79,408.33,0.458,FIELD_095,East
2024-07-17,Wheat,Borers,4,Systemic insecticide,24.18,47.51,36.55,6.8,44.55,8.91,465.04,0.474,FIELD_049,Central
2025-04-05,Fruits,Aphids,3,Neem oil spray,25.29,59.63,129.5,0.8,12.45,1.87,65.82,0.751,FIELD_094,North
2024-07-23,Fruits,Mites,2,Miticide spray,29.28,64.02,10.71,2.9,20.85,2.09,109.91,0.637,FIELD_081,East
2025-07-09,Maize,Caterpillars,4,Bt spray,24.94,49.77,27.75,8.6,38.7,7.74,299.58,0.586,FIELD_053,South
2025-08-10,Wheat,Beetles,3,Manual removal,32.74,40.91,43.22,2.8,22.26,3.34,143.97,0.503,FIELD_023,North
2025-12-02,Vegetables,Whiteflies,2,Yellow sticky traps,27.87,70.0,226.67,6.7,20.01,2.0,116.83,0.787,FIELD_061,North
2024-03-19,Wheat,Aphids,3,Neem oil spray,46.2,69.28,95.97,2.9,44.88,6.73,498.42,0.692,FIELD_006,Central
2025-09-29,Rice,Locusts,5,Chemical pesticide,28.37,55.25,37.63,1.1,58.12,14.53,792.28,0.521,FIELD_008,East
2025-06-23,Fruits,Locusts,5,Chemical pesticide,37.68,56.34,15.52,15.2,59.72,14.93,655.19,0.586,FIELD_022,North
2024-08-14,Vegetables,Caterpillars,4,Bt spray,31.49,41.38,134.33,0.2,47.27,9.45,414.71,0.76,FIELD_092,East
2025-01-23,Vegetables,Aphids,3,Neem oil spray,30.45,54.67,47.08,3.7,54.55,8.18,314.54,0.677,FIELD_074,Central
2026-01-19,Cotton,Thrips,2,Spinosad,25.46,50.71,84.87,6.2,50.28,5.03,396.67,0.495,FIELD_050,North
2024-11-19,Wheat,Whiteflies,2,Yellow sticky traps,24.14,75.13,25.9,14.4,46.25,4.63,233.97,0.66,FIELD_012,East
2024-10-26,Rice,None,0,No action needed,37.06,79.27,100.55,0.0,0.0,0.0,0.0,0.802,FIELD_034,West
2025-02-24,Wheat,Whiteflies,2,Yellow sticky traps,15.26,45.27,41.86,3.2,56.9,5.69,347.09,0.332,FIELD_063,South
2024-07-18,Cotton,Aphids,3,Neem oil spray,26.49,41.17,147.54,4.5,35.98,5.4,258.17,0.691,FIELD_054,East
2025-12-22,Vegetables,Mites,2,Miticide spray,22.22,83.4,91.91,6.3,56.9,5.69,236.03,0.725,FIELD_068,Central
2025-02-11,Fruits,Borers,4,Systemic insecticide,27.22,61.62,222.77,2.0,36.71,7.34,464.31,0.626,FIELD_055,North
2025-08-16,Rice,Borers,4,Systemic insecticide,37.59,81.43,31.7,6.4,50.17,10.03,712.51,0.635,FIELD_016,West
2026-01-30,Maize,Caterpillars,4,Bt spray,35.14,87.74,104.1,5.9,49.65,9.93,687.55,0.744,FIELD_007,South
2024-03-16,Maize,Thrips,2,Spinosad,36.45,73.55,69.35,1.6,47.8,4.78,156.28,0.751,FIELD_002,West
2025-07-30,Fruits,Locusts,5,Chemical pesticide,30.81,78.53,209.24,6.7,33.83,8.46,336.91,0.779,FIELD_060,North
2024-03-14,Rice,Beetles,3,Manual removal,27.1,47.4,13.25,1.1,43.5,6.53,292.24,0.528,FIELD_036,North
2024-04-14,Vegetables,Mites,2,Miticide spray,21.81,79.61,247.91,0.4,6.01,0.6,30.81,0.656,FIELD_033,East
2024-12-05,Cotton,Thrips,2,Spinosad,33.69,62.99,372.5,1.1,16.37,1.64,115.95,0.762,FIELD_069,West
2025-01-28,Cotton,Borers,4,Systemic insecticide,14.85,62.65,90.47,9.8,59.99,12.0,951.58,0.606,FIELD_099,East
2024-12-25,Maize,Whiteflies,2,Yellow sticky traps,26.81,76.37,66.33,8.5,14.48,1.45,111.26,0.551,FIELD_022,Central
2025-04-13,Wheat,Aphids,3,Neem oil spray,26.84,49.66,53.81,16.3,51.88,7.78,501.82,0.609,FIELD_001,North
2024-03-07,Rice,Whiteflies,2,Yellow sticky traps,36.16,82.8,88.51,9.4,46.47,4.65,222.56,0.802,FIELD_098,West
2025-05-26,Cotton,Caterpillars,4,Bt spray,20.14,64.5,183.61,0.8,56.49,11.3,584.4,0.657,FIELD_066,East
2024-10-07,Wheat,Whiteflies,2,Yellow sticky traps,23.75,46.76,145.44,4.8,56.83,5.68,418.15,0.556,FIELD_098,West
2025-06-18,Rice,None,0,No action needed,35.58,78.77,28.52,0.0,0.0,0.0,0.0,0.65,FIELD_025,South
2025-09-22,Fruits,Beetles,3,Manual removal,16.67,58.06,22.59,6.0,18.89,2.83,211.99,0.391,FIELD_085,Central
2024-03-15,Rice,Caterpillars,4,Bt spray,25.54,42.2,163.7,2.3,17.11,3.42,209.76,0.72,FIELD_062,West
2025-09-04,Rice,Locusts,5,Chemical pesticide,20.22,74.89,58.93,4.6,35.34,8.83,383.18,0.655,FIELD_093,South
2025-05-20,Wheat,Beetles,3,Manual removal,25.39,72.76,65.85,2.1,27.52,4.13,237.94,0.611,FIELD_015,East
2025-05-13,Cotton,Whiteflies,2,Yellow sticky traps,34.28,80.72,21.64,2.4,58.1,5.81,259.88,0.601,FIELD_064,West
2025-02-07,Vegetables,Borers,4,Systemic insecticide,30.09,61.78,190.13,5.0,43.01,8.6,367.3,0.673,FIELD_054,West
2025-12-01,Fruits,Aphids,3,Neem oil spray,34.94,46.25,70.76,0.6,26.84,4.03,226.92,0.689,FIELD_084,North
2026-01-14,Maize,Aphids,3,Neem oil spray,36.16,45.11,217.1,0.4,23.94,3.59,192.12,0.705,FIELD_077,North
2025-10-17,Cotton,None,0,No action needed,28.09,52.47,88.2,0.0,0.0,0.0,0.0,0.643,FIELD_021,East
2024-09-26,Vegetables,Caterpillars,4,Bt spray,21.78,46.64,43.66,0.7,29.97,5.99,463.7,0.445,FIELD_028,South
2025-04-17,Fruits,None,0,No action needed,27.48,83.78,11.81,0.0,0.0,0.0,0.0,0.585,FIELD_074,North
2025-05-03,Rice,Aphids,3,Neem oil spray,22.55,62.53,115.83,18.1,20.86,3.13,157.02,0.547,FIELD_051,Central
2024-05-03,Rice,Mites,2,Miticide spray,19.3,77.42,94.03,2.0,39.84,3.98,284.25,0.692,FIELD_012,East
2024-03-05,Fruits,Beetles,3,Manual removal,23.07,79.58,35.0,3.3,40.65,6.1,297.82,0.616,FIELD_045,Central
2026-01-02,Vegetables,Aphids,3,Neem oil spray,26.54,60.01,77.42,2.6,37.88,5.68,328.89,0.689,FIELD_062,East
2024-09-27,Cotton,Beetles,3,Manual removal,29.01,66.62,154.35,0.6,38.15,5.72,298.33,0.807,FIELD_043,North
2024-03-15,Wheat,Caterpillars,4,Bt spray,39.19,54.05,78.89,0.2,13.04,2.61,176.53,0.571,FIELD_066,South
2024-08-04,Rice,Locusts,5,Chemical pesticide,27.66,40.16,228.19,0.7,18.2,4.55,186.57,0.657,FIELD_063,North
2024-04-09,Maize,None,0,No action needed,29.42,73.64,121.8,0.0,0.0,0.0,0.0,0.809,FIELD_036,East
2025-01-18,Fruits,None,0,No action needed,34.98,76.83,35.66,0.0,0.0,0.0,0.0,0.642,FIELD_041,North
2025-11-04,Fruits,Caterpillars,4,Bt spray,26.44,84.98,3.34,2.4,5.1,1.02,46.15,0.494,FIELD_070,North
2025-06-14,Maize,None,0,No action needed,43.32,46.63,20.33,0.0,0.0,0.0,0.0,0.483,FIELD_092,East
2025-10-31,Maize,None,0,No action needed,29.78,66.11,66.93,0.0,0.0,0.0,0.0,0.644,FIELD_023,Central
2025-07-03,Cotton,Locusts,5,Chemical pesticide,19.99,40.15,46.4,5.4,22.77,5.69,171.89,0.49,FIELD_095,East
2025-03-26,Wheat,Borers,4,Systemic insecticide,30.68,49.36,36.41,5.9,43.52,8.7,382.77,0.649,FIELD_009,West
2024-11-17,Rice,Caterpillars,4,Bt spray,16.9,73.72,80.0,11.5,20.67,4.13,139.69,0.592,FIELD_063,North
2025-12-13,Cotton,Aphids,3,Neem oil spray,24.34,56.93,274.92,9.1,36.93,5.54,391.13,0.675,FIELD_047,South
2025-01-04,Maize,Aphids,3,Neem oil spray,22.11,58.94,2.29,10.1,38.98,5.85,235.76,0.549,FIELD_038,Central
2024-10-09,Rice,Whiteflies,2,Yellow sticky traps,34.48,78.36,130.49,7.7,44.68,4.47,264.2,0.807,FIELD_061,Central
2025-06-26,Fruits,Whiteflies,2,Yellow sticky traps,21.47,44.64,1.58,0.6,42.89,4.29,135.77,0.417,FIELD_005,Central
2025-09-13,Rice,Mites,2,Miticide spray,24.62,54.51,73.18,2.4,24.35,2.43,100.02,0.567,FIELD_083,West
2024-10-28,Cotton,Beetles,3,Manual removal,24.89,79.22,38.46,0.8,36.49,5.47,387.0,0.618,FIELD_100,Central
2024-06-09,Cotton,Aphids,3,Neem oil spray,28.18,50.64,53.9,2.0,16.75,2.51,113.37,0.487,FIELD_089,North
2025-04-18,Vegetables,Whiteflies,2,Yellow sticky traps,23.81,74.79,20.61,0.6,48.5,4.85,150.71,0.558,FIELD_056,Central
2025-01-18,Vegetables,Aphids,3,Neem oil spray,17.79,59.85,20.51,0.7,28.6,4.29,319.56,0.478,FIELD_047,West
2025-01-03,Wheat,Whiteflies,2,Yellow sticky traps,24.19,67.96,88.99,3.0,51.79,5.18,239.41,0.596,FIELD_095,Central
