timestamp,irrigation_zone,irrigation_type,soil_moisture_pct,soil_temperature_c,soil_ph,soil_ec_ds_m,nitrogen_ppm,phosphorus_ppm,potassium_ppm,air_temperature_c,air_humidity_pct,wind_speed_kmh,solar_radiation_wm2,evapotranspiration_mm,irrigation_needed,recommended_water_mm,actual_water_used_mm
2025-03-07 16:35:04,Zone_C,Sprinkler,21.38,37.14,7.76,2.27,69.95,82.12,308.58,18.74,83.46,10.42,778.45,13.35,True,19.31,18.66
2025-08-07 03:35:04,Zone_B,Drip,22.58,25.22,7.84,2.78,250.47,63.07,69.64,17.89,46.94,0.93,509.03,8.53,True,18.71,15.55
2025-12-14 18:35:04,Zone_A,Center_Pivot,33.16,9.03,6.61,1.55,71.79,16.22,190.93,29.45,80.81,13.47,303.71,6.74,True,13.42,15.56
2026-02-04 22:35:04,Zone_B,Drip,13.36,23.42,5.76,0.77,99.78,14.34,262.04,37.12,66.99,9.12,537.37,13.85,True,23.32,24.09
2025-10-26 23:35:04,Zone_A,Drip,20.06,6.19,6.85,3.43,285.11,15.48,337.65,27.25,45.45,3.07,522.54,11.05,True,19.97,21.15
2025-06-08 06:35:04,Zone_C,Drip,69.14,14.13,6.17,3.16,272.69,28.88,184.06,14.56,54.36,3.85,839.04,12.75,False,0.0,0.0
2025-02-27 21:35:04,Zone_A,Sprinkler,72.48,25.91,7.91,0.98,169.48,24.52,163.07,11.6,32.51,3.41,996.87,13.76,False,0.0,0.0
2026-02-08 15:35:04,Zone_A,Sprinkler,71.25,43.02,7.8,1.31,242.38,53.49,165.34,27.66,57.35,7.34,442.37,9.44,False,0.0,0.0
2025-06-26 04:35:04,Zone_A,Sprinkler,74.35,23.26,6.12,0.78,229.87,94.0,138.38,18.61,53.9,5.74,887.58,15.17,False,0.0,0.0
2025-06-29 22:35:04,Zone_A,Center_Pivot,17.14,10.44,7.83,1.43,304.63,74.27,342.75,30.2,59.67,0.87,813.77,18.33,True,21.43,23.55
2025-11-01 04:35:04,Zone_D,Sprinkler,69.56,37.62,8.39,0.56,283.77,51.44,173.34,32.19,47.92,6.47,203.62,4.78,False,0.0,0.0
2025-04-02 10:35:04,Zone_C,Drip,26.05,13.71,5.94,2.2,91.38,37.62,322.21,18.77,62.78,3.66,829.73,14.24,True,16.98,18.27
2025-08-11 22:35:04,Zone_D,Drip,35.45,25.13,5.83,1.57,322.13,73.43,303.54,19.34,66.29,4.91,546.92,9.54,True,12.27,11.32
2025-05-28 05:35:04,Zone_B,Center_Pivot,44.1,29.31,8.23,0.59,258.79,86.85,181.24,20.98,33.64,2.41,347.97,6.33,True,7.95,9.18
2025-11-12 05:35:04,Zone_C,Drip,56.63,28.33,7.03,3.56,330.43,69.87,84.6,18.78,66.15,4.79,834.22,14.33,False,0.0,0.0
2025-05-01 00:35:04,Zone_C,Sprinkler,22.87,31.21,5.55,2.64,335.17,50.57,107.34,28.86,77.04,0.47,580.11,12.71,True,18.56,14.9
2025-03-15 18:35:04,Zone_B,Drip,43.01,25.11,5.67,2.88,318.4,51.22,177.62,14.09,62.96,1.74,533.05,7.98,True,8.49,9.75
2025-11-14 09:35:04,Zone_A,Sprinkler,17.8,6.8,7.78,1.68,328.51,45.71,235.63,30.2,72.01,1.94,477.4,10.76,True,21.1,24.0
2025-03-24 13:35:04,Zone_A,Drip,40.93,41.62,7.84,0.75,259.43,87.83,151.14,15.81,71.04,1.49,197.51,3.12,True,9.54,8.29
2025-09-17 05:35:04,Zone_D,Center_Pivot,60.53,11.69,5.61,3.4,295.29,50.63,111.87,28.82,87.94,2.37,934.11,20.44,False,0.0,0.0
2025-07-02 18:35:04,Zone_B,Sprinkler,25.56,22.91,8.33,0.93,396.82,28.24,78.0,35.04,63.88,5.7,441.08,10.94,True,17.22,18.58
2025-03-23 09:35:04,Zone_D,Sprinkler,76.22,24.08,8.19,1.55,297.5,77.26,86.48,26.99,59.07,5.34,361.42,7.6,False,0.0,0.0
2025-12-21 02:35:04,Zone_C,Sprinkler,54.72,22.95,5.8,2.89,279.79,66.09,127.16,19.11,70.13,2.68,582.56,10.09,False,0.0,0.0
2025-11-14 01:35:04,Zone_D,Drip,57.89,22.8,6.22,3.94,235.72,80.64,110.87,23.11,82.82,16.69,585.05,11.23,False,0.0,0.0
2025-04-26 13:35:04,Zone_C,Sprinkler,69.57,12.69,8.26,3.23,361.95,42.66,186.09,32.72,47.3,2.05,334.87,7.94,False,0.0,0.0
2025-09-23 17:35:04,Zone_A,Sprinkler,60.91,33.42,7.52,2.44,285.11,59.83,265.85,17.54,49.59,7.6,368.68,6.12,False,0.0,0.0
2025-06-16 10:35:04,Zone_C,Sprinkler,78.53,26.78,7.4,0.86,87.8,50.41,117.66,24.55,66.28,13.59,969.39,19.27,False,0.0,0.0
2026-02-08 23:35:04,Zone_A,Drip,74.49,29.74,8.17,2.81,398.8,41.43,85.83,10.25,43.22,1.02,913.24,12.03,False,0.0,0.0
2025-11-12 08:35:04,Zone_A,Sprinkler,42.61,11.6,6.14,3.3,289.01,39.63,288.64,25.63,33.22,0.37,179.66,3.66,True,8.7,9.4
2025-06-25 11:35:04,Zone_C,Sprinkler,51.71,31.52,8.11,1.32,83.46,98.45,319.84,10.31,66.6,0.05,303.58,4.01,False,0.0,0.0
2025-10-08 19:35:04,Zone_C,Sprinkler,58.7,29.62,5.67,2.42,100.25,19.49,196.78,5.63,60.79,11.55,989.73,10.89,False,0.0,0.0
2025-08-29 20:35:04,Zone_B,Sprinkler,17.61,31.03,7.47,0.78,70.57,47.33,199.04,16.18,64.34,5.09,533.7,8.51,True,21.2,23.05
2025-11-16 13:35:04,Zone_C,Drip,18.2,27.56,5.53,2.15,173.04,32.82,66.54,39.09,88.64,1.64,512.39,13.68,True,20.9,17.51
2025-05-13 15:35:04,Zone_A,Drip,65.78,22.52,6.33,1.71,233.73,52.2,173.25,21.54,67.59,3.97,397.98,7.35,False,0.0,0.0
2026-02-02 12:35:04,Zone_B,Sprinkler,23.2,11.83,8.15,1.98,269.28,38.06,127.8,22.85,78.97,2.3,185.82,3.55,True,18.4,17.1
2025-07-13 16:35:04,Zone_A,Center_Pivot,18.33,7.35,7.96,0.73,394.57,81.6,249.93,21.76,33.18,19.52,784.91,14.57,True,20.83,20.43
2025-02-28 10:35:04,Zone_A,Sprinkler,68.01,14.15,7.52,3.73,371.8,31.26,242.6,7.68,83.06,0.55,267.17,3.2,False,0.0,0.0
2025-05-01 11:35:04,Zone_C,Sprinkler,65.04,16.75,7.1,3.73,114.02,16.16,333.93,25.92,52.79,7.49,645.75,13.25,False,0.0,0.0
2026-01-22 07:35:04,Zone_B,Drip,23.11,27.17,7.4,0.55,223.33,92.69,209.75,17.05,31.68,3.36,140.72,2.3,True,18.45,18.1
2025-05-09 20:35:04,Zone_A,Sprinkler,61.61,19.04,6.1,1.88,102.35,34.47,90.36,16.41,54.75,3.19,628.35,10.09,False,0.0,0.0
2025-08-01 15:35:04,Zone_A,Sprinkler,62.96,16.9,6.64,1.82,296.45,23.48,68.45,28.25,31.5,10.1,656.93,14.2,False,0.0,0.0
2026-01-10 00:35:04,Zone_D,Drip,11.44,26.96,7.45,0.75,248.37,50.76,277.7,29.35,46.13,5.94,282.36,6.25,True,24.28,26.31
2025-10-28 04:35:04,Zone_B,Sprinkler,28.36,37.23,7.94,2.89,334.76,37.77,86.45,25.73,37.41,5.17,522.75,10.68,True,15.82,17.83
2025-10-26 13:35:04,Zone_C,Sprinkler,14.1,12.31,7.61,1.63,133.33,10.73,203.52,26.61,66.18,5.99,988.32,20.6,True,22.95,23.55
2025-10-04 10:35:04,Zone_A,Drip,55.66,35.4,8.27,3.88,253.43,62.96,298.92,33.19,30.95,1.07,257.69,6.17,False,0.0,0.0
2025-08-29 15:35:04,Zone_A,Sprinkler,15.05,32.37,7.29,1.44,362.1,38.12,206.98,17.79,32.59,9.19,979.59,16.36,True,22.47,25.99
2025-05-07 21:35:04,Zone_B,Drip,38.6,18.14,8.25,3.91,70.96,21.91,296.32,16.62,40.31,2.45,132.83,2.15,True,10.7,9.45
2026-01-31 05:35:04,Zone_C,Sprinkler,22.4,34.34,8.35,0.85,274.65,78.39,52.45,42.55,68.86,0.61,667.16,18.9,True,18.8,17.2
2026-01-03 04:35:04,Zone_D,Sprinkler,17.67,39.43,6.45,2.35,179.27,94.54,228.77,17.18,49.49,1.22,619.75,10.18,True,21.17,25.23
2025-08-21 22:35:04,Zone_A,Drip,43.54,22.51,7.91,2.56,254.65,47.93,256.06,33.73,59.64,9.32,930.15,22.5,True,8.23,8.2
2025-05-30 07:35:04,Zone_B,Sprinkler,28.42,36.46,7.01,1.89,59.42,26.53,302.27,20.55,75.86,0.44,195.59,3.52,True,15.79,18.53
2026-01-25 18:35:04,Zone_C,Center_Pivot,65.82,25.01,8.42,3.99,182.94,57.96,245.31,24.25,79.11,1.08,394.53,7.79,False,0.0,0.0
2025-08-20 09:35:04,Zone_B,Center_Pivot,35.02,21.33,7.24,3.24,273.09,92.25,96.13,37.61,58.29,2.45,834.32,21.7,True,12.49,12.4
2025-12-03 21:35:04,Zone_D,Drip,74.49,14.35,7.26,0.67,281.0,79.0,128.76,16.73,51.4,5.47,601.63,9.75,False,0.0,0.0
2025-10-03 01:35:04,Zone_B,Center_Pivot,53.94,21.11,5.59,1.8,261.33,81.94,308.78,54.07,51.71,6.01,174.21,5.88,False,0.0,0.0
2025-05-18 05:35:04,Zone_A,Drip,35.35,21.14,7.42,3.79,345.56,24.78,278.9,12.73,64.67,8.56,529.16,7.58,True,12.32,10.85
2025-10-30 18:35:04,Zone_D,Center_Pivot,15.43,15.5,7.33,2.76,204.66,50.95,309.84,18.79,38.65,0.57,164.9,2.83,True,22.29,22.07
2025-06-22 19:35:04,Zone_D,Drip,64.67,16.97,7.01,0.64,94.57,28.83,178.54,27.59,51.98,5.71,784.71,16.72,False,0.0,0.0
2025-11-18 04:35:04,Zone_A,Sprinkler,73.51,10.29,7.03,2.74,114.31,47.5,145.78,31.53,68.74,0.48,838.7,19.42,False,0.0,0.0
2025-08-08 23:35:04,Zone_D,Sprinkler,16.69,20.38,7.82,3.53,252.35,91.45,137.78,26.86,50.12,2.36,966.21,20.26,True,21.65,17.93
2025-05-16 09:35:04,Zone_D,Sprinkler,10.56,21.87,6.16,2.2,236.26,53.61,184.49,18.38,53.59,1.95,390.82,6.64,True,24.72,21.86
2025-08-26 03:35:04,Zone_D,Center_Pivot,37.8,27.57,7.68,3.69,126.47,32.36,141.11,25.77,88.03,3.75,840.06,17.18,True,11.1,12.49
2025-06-21 16:35:04,Zone_D,Drip,71.98,22.7,7.28,2.3,348.9,94.36,116.36,10.49,33.47,6.66,558.56,7.42,False,0.0,0.0
2025-07-08 13:35:04,Zone_A,Center_Pivot,75.71,13.9,7.09,3.64,346.9,52.05,116.54,36.3,36.38,0.94,497.92,12.64,False,0.0,0.0
2025-08-24 22:35:04,Zone_C,Drip,60.16,26.16,6.41,2.69,220.18,88.57,327.38,15.65,53.1,2.31,651.62,10.23,False,0.0,0.0
2025-12-28 09:35:04,Zone_C,Drip,30.53,8.41,6.93,3.27,88.74,23.39,84.45,41.5,67.31,10.11,911.8,25.38,True,14.74,14.87
2025-11-05 11:35:04,Zone_C,Sprinkler,55.39,18.88,7.46,1.74,269.6,54.67,98.26,44.05,80.7,1.55,193.9,5.63,False,0.0,0.0
2026-02-08 19:35:04,Zone_B,Center_Pivot,68.15,25.66,7.86,3.41,197.83,23.71,50.44,40.76,83.3,3.93,562.62,15.47,False,0.0,0.0
2025-04-30 14:35:04,Zone_A,Drip,61.86,16.07,6.02,1.55,104.3,91.74,187.39,26.18,55.12,7.02,841.88,17.38,False,0.0,0.0
2025-11-12 23:35:04,Zone_C,Center_Pivot,28.36,20.02,6.17,3.95,126.39,82.3,349.91,35.7,38.44,5.7,850.67,21.36,True,15.82,18.48
2025-07-05 19:35:04,Zone_A,Sprinkler,30.69,14.08,6.59,3.64,131.42,62.46,343.18,20.95,52.79,1.21,951.99,17.31,True,14.66,15.13
2025-09-09 16:35:04,Zone_B,Sprinkler,13.83,23.79,6.95,2.07,241.51,42.69,300.11,14.74,86.77,1.89,710.78,10.86,True,23.09,21.97
2025-07-06 17:35:04,Zone_B,Drip,20.97,16.66,6.98,1.42,230.14,10.01,143.65,17.48,53.41,4.87,142.73,2.36,True,19.51,22.82
2025-09-04 10:35:04,Zone_B,Center_Pivot,31.74,37.52,6.61,2.7,222.7,52.69,105.11,24.5,53.55,1.16,811.73,16.12,True,14.13,12.05
2025-05-15 23:35:04,Zone_C,Center_Pivot,12.98,20.59,6.57,3.23,329.75,44.15,236.09,24.61,67.24,2.84,586.21,11.67,True,23.51,24.68
2025-12-01 00:35:04,Zone_A,Center_Pivot,40.85,26.53,7.57,3.41,90.75,19.98,163.45,42.62,86.62,0.73,561.48,15.92,True,9.58,8.53
2025-02-23 06:35:04,Zone_A,Sprinkler,20.75,24.99,7.43,2.5,301.77,78.61,161.09,32.27,53.58,1.1,876.49,20.6,True,19.63,16.76
2025-10-15 16:35:04,Zone_B,Center_Pivot,48.42,22.07,8.08,3.74,345.21,78.73,97.56,20.05,65.84,0.65,172.67,3.07,False,0.0,0.0
2026-01-21 07:35:04,Zone_C,Drip,10.77,27.89,6.94,1.08,136.87,33.99,296.76,16.65,46.76,1.19,481.77,7.79,True,24.61,28.4
2026-02-09 03:35:04,Zone_D,Sprinkler,62.27,26.71,7.89,1.68,69.28,18.68,164.33,27.37,51.34,9.25,983.62,20.86,False,0.0,0.0
2025-09-22 17:35:04,Zone_A,Center_Pivot,77.04,13.7,6.61,0.58,354.25,91.2,111.27,42.08,51.11,4.83,365.01,10.26,False,0.0,0.0
2025-09-18 20:35:04,Zone_A,Drip,34.76,4.75,5.83,3.05,105.88,87.14,147.36,18.81,45.34,6.2,795.23,13.67,True,12.62,11.67
2025-02-24 11:35:04,Zone_C,Drip,73.13,15.33,5.93,1.29,323.85,94.2,282.07,28.68,31.48,0.8,577.31,12.6,False,0.0,0.0
2025-12-10 01:35:04,Zone_D,Center_Pivot,50.38,18.61,8.08,1.06,117.97,35.76,123.46,35.35,76.99,2.08,201.0,5.01,False,0.0,0.0
2025-04-01 08:35:04,Zone_D,Sprinkler,46.24,23.14,6.5,2.23,359.34,46.13,78.89,23.35,81.92,0.74,776.61,15.0,False,0.0,0.0
2025-11-14 07:35:04,Zone_A,Center_Pivot,40.89,19.33,7.73,2.63,128.76,49.05,307.7,27.28,62.34,0.72,780.19,16.51,True,9.56,8.12
2025-11-27 11:35:04,Zone_A,Sprinkler,34.64,20.17,8.07,3.22,368.46,58.6,246.62,16.3,67.94,0.26,645.56,10.33,True,12.68,12.53
2026-02-10 18:35:04,Zone_D,Drip,35.23,11.8,7.75,3.2,150.89,65.57,68.73,25.28,84.44,4.92,419.63,8.48,True,12.39,12.64
2025-04-12 15:35:04,Zone_A,Center_Pivot,34.48,20.48,5.53,3.2,388.32,37.56,265.14,21.65,61.41,0.11,977.05,18.09,True,12.76,15.12
2025-06-22 19:35:04,Zone_D,Sprinkler,72.28,15.65,6.44,3.08,217.27,92.53,55.84,20.99,87.69,15.85,805.91,14.67,False,0.0,0.0
2025-07-25 04:35:04,Zone_C,Center_Pivot,45.51,25.31,7.57,3.18,332.88,87.44,200.44,23.71,87.39,1.75,811.64,15.82,False,0.0,0.0
2025-08-14 02:35:04,Zone_A,Sprinkler,18.89,15.01,7.16,0.76,188.43,38.07,188.58,4.4,73.79,0.82,714.27,7.44,True,20.55,19.38
2025-12-02 00:35:04,Zone_C,Drip,31.45,30.5,5.7,2.51,307.19,66.18,210.61,22.08,67.33,2.19,482.27,9.03,True,14.28,13.64
2025-03-08 09:35:04,Zone_D,Sprinkler,50.6,21.42,6.72,2.87,119.36,90.31,277.07,35.17,50.99,1.17,675.61,16.8,False,0.0,0.0
2025-04-04 01:35:04,Zone_B,Center_Pivot,77.14,29.59,7.13,1.18,353.12,96.91,166.37,13.74,65.62,2.19,285.93,4.23,False,0.0,0.0
2025-07-26 02:35:04,Zone_B,Drip,72.87,18.73,6.47,1.89,109.45,76.17,103.1,24.32,82.02,4.67,812.97,16.07,False,0.0,0.0
2025-07-17 18:35:04,Zone_C,Sprinkler,57.69,18.29,7.28,1.84,301.98,37.95,150.44,39.72,79.67,0.99,459.11,12.4,False,0.0,0.0
2025-03-18 07:35:04,Zone_D,Center_Pivot,50.13,24.42,6.62,1.25,69.98,60.7,341.41,15.15,76.39,2.52,270.65,4.19,False,0.0,0.0
2025-07-19 18:35:04,Zone_D,Center_Pivot,62.55,18.96,5.69,2.67,82.09,25.62,51.32,33.92,45.65,7.17,838.66,20.36,False,0.0,0.0
2025-10-30 20:35:04,Zone_D,Drip,76.37,17.96,7.07,2.55,94.63,49.19,141.6,30.65,75.17,0.42,348.25,7.92,False,0.0,0.0
2025-05-16 06:35:04,Zone_B,Drip,17.26,11.14,5.81,2.8,345.79,28.14,86.65,23.39,69.62,0.22,314.5,6.08,True,21.37,19.7
2025-03-31 14:35:04,Zone_B,Drip,74.37,25.72,7.82,3.46,83.45,77.88,276.12,3.7,82.7,7.25,216.4,2.18,False,0.0,0.0
2025-08-22 21:35:04,Zone_B,Sprinkler,31.05,14.35,5.86,3.26,109.61,91.46,113.76,23.11,59.45,1.19,947.03,18.18,True,14.47,14.72
2026-01-21 04:35:04,Zone_B,Center_Pivot,49.17,20.63,7.28,2.93,374.35,28.92,286.45,27.89,40.71,4.1,280.41,6.01,False,0.0,0.0
2025-12-27 15:35:04,Zone_A,Sprinkler,30.84,6.21,8.49,2.76,342.72,27.71,89.07,28.47,46.81,8.42,278.58,6.05,True,14.58,13.1
2025-05-16 04:35:04,Zone_D,Sprinkler,62.02,23.75,5.93,3.42,253.74,93.9,111.95,38.91,38.77,1.28,271.15,7.22,False,0.0,0.0
2025-12-06 21:35:04,Zone_C,Drip,66.39,27.32,6.9,1.44,365.76,10.65,325.41,27.32,67.49,0.88,363.78,7.71,False,0.0,0.0
2025-09-13 00:35:04,Zone_C,Drip,51.31,17.81,7.81,2.94,374.63,84.31,69.06,25.21,42.12,1.12,498.0,10.05,False,0.0,0.0
2026-02-05 01:35:04,Zone_D,Sprinkler,48.26,9.76,8.25,0.63,60.56,78.31,135.46,22.91,74.62,1.78,609.35,11.64,False,0.0,0.0
2025-03-02 14:35:04,Zone_B,Drip,70.58,26.77,7.93,3.91,116.79,55.1,138.19,16.42,56.14,0.34,904.45,14.53,False,0.0,0.0
2025-03-10 08:35:04,Zone_D,Sprinkler,32.46,21.76,6.56,2.26,98.96,86.17,292.38,27.43,79.4,2.68,422.86,8.98,True,13.77,16.3
2025-12-22 20:35:04,Zone_D,Drip,49.75,19.48,7.13,2.86,84.38,89.54,182.5,30.09,77.81,8.02,713.24,16.03,False,0.0,0.0
2025-06-22 15:35:04,Zone_A,Center_Pivot,36.59,32.76,5.81,3.36,150.41,44.02,135.03,27.7,88.93,6.24,998.24,21.32,True,11.7,9.81
2025-12-10 22:35:04,Zone_D,Drip,77.79,17.19,7.74,2.85,174.51,26.67,157.85,19.6,87.94,1.8,718.62,12.62,False,0.0,0.0
2025-11-02 03:35:04,Zone_C,Drip,33.47,24.62,7.5,0.63,307.51,34.21,243.14,38.19,55.15,1.93,415.58,10.92,True,13.26,11.23
2025-09-10 03:35:04,Zone_D,Center_Pivot,19.33,24.77,6.34,3.86,337.19,41.07,204.76,17.4,77.1,0.79,264.34,4.37,True,20.34,19.35
2025-09-08 09:35:04,Zone_D,Sprinkler,46.57,21.23,6.09,3.58,377.32,76.2,91.11,14.29,71.26,3.88,864.53,13.02,False,0.0,0.0
2025-09-25 16:35:04,Zone_D,Drip,36.7,26.87,7.06,3.07,181.45,11.22,166.27,14.32,69.49,0.72,944.71,14.24,True,11.65,10.89
2025-02-19 20:35:04,Zone_A,Drip,51.3,2.29,8.49,3.39,296.02,67.65,333.5,46.08,83.58,0.52,383.18,11.49,False,0.0,0.0
2025-09-23 17:35:04,Zone_A,Center_Pivot,25.01,29.09,8.34,3.99,351.94,40.64,110.47,29.25,46.37,5.99,682.84,15.08,True,17.5,19.87
2025-08-24 01:35:04,Zone_B,Sprinkler,28.72,28.96,5.71,1.76,78.11,77.59,66.46,26.39,86.76,9.0,151.37,3.14,True,15.64,17.63
2025-12-30 05:35:04,Zone_B,Sprinkler,17.69,30.48,8.39,2.1,312.96,60.95,344.13,35.91,60.15,14.14,466.36,11.76,True,21.16,18.52
2025-03-27 17:35:04,Zone_A,Sprinkler,36.4,37.95,7.35,1.15,94.23,56.69,67.74,18.27,67.0,4.75,279.71,4.74,True,11.8,13.9
2025-11-13 21:35:04,Zone_D,Drip,50.19,15.55,7.06,0.87,102.51,38.65,283.69,33.52,79.45,0.99,217.73,5.25,False,0.0,0.0
2026-01-05 19:35:04,Zone_A,Center_Pivot,76.3,16.43,5.74,1.85,89.37,73.96,104.52,29.27,59.58,2.28,659.64,14.57,False,0.0,0.0
2025-08-07 13:35:04,Zone_D,Sprinkler,74.85,16.46,8.1,2.71,68.68,12.56,329.64,-0.86,42.12,12.13,492.07,3.91,False,0.0,0.0
2025-10-26 00:35:04,Zone_A,Sprinkler,42.05,22.06,8.42,2.73,319.81,15.91,54.31,27.45,73.23,3.53,818.99,17.4,True,8.98,7.82
2025-10-02 12:35:04,Zone_C,Sprinkler,67.13,12.37,8.23,3.89,210.91,50.62,221.42,33.06,72.94,6.04,578.83,13.82,False,0.0,0.0
2025-03-27 18:35:04,Zone_B,Center_Pivot,74.29,18.61,7.67,3.1,187.75,36.9,63.8,20.25,53.21,1.42,850.65,15.19,False,0.0,0.0
2025-06-29 18:35:04,Zone_C,Drip,44.27,34.81,6.39,3.61,188.06,19.67,307.23,29.29,85.36,1.23,687.22,15.19,True,7.87,8.46
2025-08-11 22:35:04,Zone_C,Sprinkler,27.14,6.58,7.38,2.21,286.62,18.24,136.64,11.49,33.15,4.03,478.31,6.58,True,16.43,19.51
2025-05-10 09:35:04,Zone_C,Sprinkler,31.3,15.07,6.94,2.64,175.41,70.28,265.94,11.74,74.5,9.33,237.87,3.3,True,14.35,15.77
2025-10-10 00:35:04,Zone_A,Center_Pivot,30.7,21.23,7.28,3.81,136.3,57.34,197.77,10.13,71.56,1.4,935.49,12.27,True,14.65,17.55
2025-12-14 18:35:04,Zone_D,Center_Pivot,71.92,30.16,7.75,2.46,132.59,90.07,247.02,37.05,34.74,3.44,503.07,12.95,False,0.0,0.0
2025-02-20 01:35:04,Zone_C,Center_Pivot,16.64,12.34,5.63,0.58,147.56,18.25,302.66,19.45,88.55,3.12,630.9,11.03,True,21.68,25.58
2025-10-22 05:35:04,Zone_D,Sprinkler,62.53,0.1,7.74,1.63,312.47,16.49,204.4,28.42,40.87,6.63,972.77,21.1,False,0.0,0.0
2025-09-14 11:35:04,Zone_D,Center_Pivot,55.86,15.88,7.15,3.23,350.17,97.8,273.99,30.11,64.41,8.42,332.14,7.47,False,0.0,0.0
2026-02-06 14:35:04,Zone_A,Center_Pivot,71.09,17.48,8.05,3.41,373.73,91.09,148.54,29.77,60.69,8.19,792.62,17.7,False,0.0,0.0
2025-02-27 15:35:04,Zone_C,Drip,66.5,27.68,5.8,2.19,69.6,50.78,123.59,18.53,61.15,6.24,127.88,2.18,False,0.0,0.0
2025-10-09 18:35:04,Zone_A,Drip,28.44,19.43,7.25,0.72,297.1,30.97,338.0,21.44,86.07,6.58,808.7,14.89,True,15.78,17.17
2025-07-30 21:35:04,Zone_C,Sprinkler,60.85,24.6,6.0,3.22,367.97,52.47,75.78,38.43,88.05,0.94,814.8,21.51,False,0.0,0.0
2025-03-10 06:35:04,Zone_A,Sprinkler,78.89,17.46,7.93,0.74,234.87,75.75,242.28,22.05,63.95,1.44,384.5,7.19,False,0.0,0.0
2025-06-09 11:35:04,Zone_D,Drip,35.1,32.43,6.03,0.58,75.83,71.5,78.46,36.28,48.75,4.0,596.39,15.14,True,12.45,12.64
2025-03-02 02:35:04,Zone_A,Center_Pivot,74.38,12.15,5.66,2.3,261.97,61.98,107.58,22.92,32.56,10.47,500.47,9.57,False,0.0,0.0
2025-08-22 19:35:04,Zone_A,Center_Pivot,17.42,31.96,7.34,1.31,347.53,17.91,85.08,38.07,53.09,11.49,840.24,22.03,True,21.29,24.77
2026-01-24 16:35:04,Zone_B,Sprinkler,59.05,32.21,6.1,0.89,375.65,85.38,176.44,30.47,76.69,3.57,114.69,2.6,False,0.0,0.0
2025-08-09 08:35:04,Zone_D,Center_Pivot,11.06,41.96,7.97,2.56,257.6,99.71,50.48,17.16,50.91,13.26,444.68,7.3,True,24.47,21.93
2025-10-16 10:35:04,Zone_B,Sprinkler,40.68,28.01,6.5,0.91,387.55,30.74,328.19,32.65,54.19,22.04,323.34,7.66,True,9.66,10.31
2026-01-05 16:35:04,Zone_D,Drip,67.42,13.32,5.79,1.29,69.23,88.13,261.24,22.11,69.13,5.95,672.06,12.59,False,0.0,0.0
2025-08-24 09:35:04,Zone_D,Drip,12.5,7.42,5.97,2.83,199.75,33.11,269.65,40.93,33.62,2.28,350.16,9.65,True,23.75,20.16
2025-04-13 03:35:04,Zone_B,Sprinkler,19.1,24.35,8.07,3.28,392.23,12.04,200.2,50.44,40.1,3.17,265.41,8.5,True,20.45,16.96
2025-10-04 19:35:04,Zone_A,Sprinkler,68.1,36.48,5.84,2.51,339.94,90.23,140.83,18.34,84.69,3.34,322.05,5.46,False,0.0,0.0
2025-10-09 05:35:04,Zone_A,Center_Pivot,48.55,17.68,7.58,3.15,200.84,90.64,116.61,27.43,41.42,4.92,513.68,10.91,False,0.0,0.0
2025-12-23 04:35:04,Zone_B,Sprinkler,39.23,10.38,8.37,3.65,158.53,27.31,103.3,38.67,76.73,4.64,586.88,15.56,True,10.38,11.03
2025-11-20 04:35:04,Zone_B,Center_Pivot,61.68,16.9,8.0,2.36,56.3,64.71,236.02,22.8,70.51,4.53,340.13,6.48,False,0.0,0.0
2025-10-04 22:35:04,Zone_A,Sprinkler,79.93,3.45,5.51,2.49,220.82,95.22,145.84,18.28,70.77,4.97,811.25,13.74,False,0.0,0.0
2025-07-02 18:35:04,Zone_A,Center_Pivot,65.67,30.72,8.25,2.09,256.67,93.15,282.16,25.7,67.32,1.4,523.58,10.69,False,0.0,0.0
2025-09-15 23:35:04,Zone_A,Center_Pivot,70.13,15.41,5.96,3.2,107.73,14.05,306.26,20.61,86.03,21.45,428.96,7.73,False,0.0,0.0
2025-02-26 07:35:04,Zone_B,Sprinkler,73.66,26.9,6.7,0.77,383.21,86.86,72.66,39.71,75.15,0.91,967.22,26.11,False,0.0,0.0
2025-12-05 00:35:04,Zone_A,Sprinkler,14.66,26.43,5.55,3.57,141.37,87.51,191.5,18.58,33.41,3.88,749.61,12.8,True,22.67,22.99
2025-08-08 01:35:04,Zone_D,Sprinkler,73.03,17.84,5.64,1.77,296.42,87.14,308.2,28.5,34.08,8.18,359.07,7.8,False,0.0,0.0
2025-08-29 07:35:04,Zone_B,Center_Pivot,74.29,12.39,8.48,1.22,145.81,57.57,57.95,24.88,79.58,3.01,415.96,8.33,False,0.0,0.0
2025-03-30 15:35:04,Zone_B,Center_Pivot,40.8,21.94,7.76,0.55,314.43,18.53,288.1,30.04,85.1,1.33,349.46,7.85,True,9.6,10.78
2025-05-17 12:35:04,Zone_A,Drip,64.93,26.67,6.54,3.83,364.46,21.49,62.66,30.55,85.08,1.21,767.01,17.41,False,0.0,0.0
2025-09-12 19:35:04,Zone_D,Center_Pivot,56.36,28.11,6.36,2.58,236.18,37.57,154.42,39.58,68.83,9.03,634.88,17.1,False,0.0,0.0
2025-11-21 16:35:04,Zone_B,Center_Pivot,40.63,19.15,7.34,2.39,342.73,30.67,195.02,20.94,36.55,4.42,642.07,11.68,True,9.68,11.03
